variant benchmark hosts processes schedulers cores workers runtime
Ordered knapPI_16_100_1000_005 1 1 1 2 1 2609.673751845
Ordered knapPI_16_100_1000_005 1 1 2 3 2 1506.42474556
Ordered knapPI_16_100_1000_005 1 1 2 3 2 1506.557382815
Ordered knapPI_16_100_1000_005 1 1 2 3 2 1515.741561065
Ordered knapPI_16_100_1000_005 1 1 2 3 2 1518.18529587
Ordered knapPI_16_100_1000_005 1 1 2 3 2 1522.616303437
Ordered knapPI_16_100_1000_005 1 1 2 3 2 1527.291928252
Ordered knapPI_16_100_1000_005 1 1 2 3 2 1529.062232009
Ordered knapPI_16_100_1000_005 1 1 2 3 2 1530.20420695
Ordered knapPI_16_100_1000_005 1 1 2 3 2 1540.243109744
Ordered knapPI_16_100_1000_005 1 1 2 3 2 1548.726264333
Ordered knapPI_16_100_1000_005 1 1 4 5 4 861.703038878
Ordered knapPI_16_100_1000_005 1 1 4 5 4 865.061639711
Ordered knapPI_16_100_1000_005 1 1 4 5 4 868.530852154
Ordered knapPI_16_100_1000_005 1 1 4 5 4 869.008166795
Ordered knapPI_16_100_1000_005 1 1 4 5 4 869.514245354
Ordered knapPI_16_100_1000_005 1 1 4 5 4 872.721308672
Ordered knapPI_16_100_1000_005 1 1 4 5 4 873.540272581
Ordered knapPI_16_100_1000_005 1 1 4 5 4 876.224682461
Ordered knapPI_16_100_1000_005 1 1 4 5 4 879.459422915
Ordered knapPI_16_100_1000_005 1 1 4 5 4 881.462481926
Ordered knapPI_16_100_1000_005 2 2 4 5 8 422.915582168
Ordered knapPI_16_100_1000_005 2 2 4 5 8 426.02960695
Ordered knapPI_16_100_1000_005 2 2 4 5 8 426.57796166
Ordered knapPI_16_100_1000_005 2 2 4 5 8 428.974490572
Ordered knapPI_16_100_1000_005 2 2 4 5 8 429.444653459
Ordered knapPI_16_100_1000_005 2 2 4 5 8 430.96765423
Ordered knapPI_16_100_1000_005 2 2 4 5 8 431.157950611
Ordered knapPI_16_100_1000_005 2 2 4 5 8 432.93605088
Ordered knapPI_16_100_1000_005 2 2 4 5 8 433.15792052
Ordered knapPI_16_100_1000_005 2 2 4 5 8 435.221183869
Ordered knapPI_16_100_1000_005 4 8 4 5 32 270.955927878
Ordered knapPI_16_100_1000_005 4 8 4 5 32 271.093704063
Ordered knapPI_16_100_1000_005 4 8 4 5 32 271.329338111
Ordered knapPI_16_100_1000_005 4 8 4 5 32 273.769380877
Ordered knapPI_16_100_1000_005 4 8 4 5 32 273.915993472
Ordered knapPI_16_100_1000_005 4 8 4 5 32 274.362503053
Ordered knapPI_16_100_1000_005 4 8 4 5 32 274.391565787
Ordered knapPI_16_100_1000_005 4 8 4 5 32 274.671921919
Ordered knapPI_16_100_1000_005 4 8 4 5 32 275.618515193
Ordered knapPI_16_100_1000_005 4 8 4 5 32 276.574708059
Ordered knapPI_16_100_1000_005 8 16 4 5 64 266.476769673
Ordered knapPI_16_100_1000_005 8 16 4 5 64 267.16391075
Ordered knapPI_16_100_1000_005 8 16 4 5 64 267.623971442
Ordered knapPI_16_100_1000_005 8 16 4 5 64 268.060063313
Ordered knapPI_16_100_1000_005 8 16 4 5 64 268.479641103
Ordered knapPI_16_100_1000_005 8 16 4 5 64 269.314227841
Ordered knapPI_16_100_1000_005 8 16 4 5 64 269.375531958
Ordered knapPI_16_100_1000_005 8 16 4 5 64 269.658023096
Ordered knapPI_16_100_1000_005 8 16 4 5 64 270.585826472
Ordered knapPI_16_100_1000_005 8 16 4 5 64 275.517361078
Ordered knapPI_16_100_1000_005 16 32 4 5 128 266.525511038
Ordered knapPI_16_100_1000_005 16 32 4 5 128 267.185990863
Ordered knapPI_16_100_1000_005 16 32 4 5 128 267.841686106
Ordered knapPI_16_100_1000_005 16 32 4 5 128 267.94188946
Ordered knapPI_16_100_1000_005 16 32 4 5 128 268.642282931
Ordered knapPI_16_100_1000_005 16 32 4 5 128 271.615550944
Ordered knapPI_16_100_1000_005 16 32 4 5 128 272.747094805
Ordered knapPI_16_100_1000_005 16 32 4 5 128 273.125696226
Ordered knapPI_16_100_1000_005 16 32 4 5 128 276.557887388
Ordered knapPI_16_100_1000_005 16 32 4 5 128 278.263177421
Ordered knapPI_16_100_1000_005 17 50 4 5 200 268.550091809
Ordered knapPI_16_100_1000_005 17 50 4 5 200 269.299721252
Ordered knapPI_16_100_1000_005 17 50 4 5 200 270.118176707
Ordered knapPI_16_100_1000_005 17 50 4 5 200 270.624772985
Ordered knapPI_16_100_1000_005 17 50 4 5 200 270.817736498
Ordered knapPI_16_100_1000_005 17 50 4 5 200 273.392517156
Ordered knapPI_16_100_1000_005 17 50 4 5 200 273.618581852
Ordered knapPI_16_100_1000_005 17 50 4 5 200 273.846115521
Ordered knapPI_16_100_1000_005 17 50 4 5 200 274.911560446
Ordered knapPI_16_100_1000_005 17 50 4 5 200 274.997743379
Ordered knapPI_16_50_1000_047 1 1 1 2 1 1959.847441314
Ordered knapPI_16_50_1000_047 1 1 1 2 1 1971.634646829
Ordered knapPI_16_50_1000_047 1 1 1 2 1 1991.095014974
Ordered knapPI_16_50_1000_047 1 1 1 2 1 2023.232640917
Ordered knapPI_16_50_1000_047 1 1 1 2 1 2034.273457988
Ordered knapPI_16_50_1000_047 1 1 1 2 1 2050.815624659
Ordered knapPI_16_50_1000_047 1 1 1 2 1 2059.619042933
Ordered knapPI_16_50_1000_047 1 1 1 2 1 2103.358847081
Ordered knapPI_16_50_1000_047 1 1 1 2 1 2105.277420582
Ordered knapPI_16_50_1000_047 1 1 1 2 1 2112.661789852
Ordered knapPI_16_50_1000_047 1 1 2 3 2 1088.563681709
Ordered knapPI_16_50_1000_047 1 1 2 3 2 1094.731745042
Ordered knapPI_16_50_1000_047 1 1 2 3 2 1094.92711658
Ordered knapPI_16_50_1000_047 1 1 2 3 2 1106.407061925
Ordered knapPI_16_50_1000_047 1 1 2 3 2 1114.219149159
Ordered knapPI_16_50_1000_047 1 1 2 3 2 1116.084577625
Ordered knapPI_16_50_1000_047 1 1 2 3 2 1258.520100816
Ordered knapPI_16_50_1000_047 1 1 2 3 2 1275.516242914
Ordered knapPI_16_50_1000_047 1 1 2 3 2 1275.939858889
Ordered knapPI_16_50_1000_047 1 1 2 3 2 1282.709767555
Ordered knapPI_16_50_1000_047 1 1 4 5 4 697.933799179
Ordered knapPI_16_50_1000_047 1 1 4 5 4 698.46687106
Ordered knapPI_16_50_1000_047 1 1 4 5 4 704.730155414
Ordered knapPI_16_50_1000_047 1 1 4 5 4 704.881955603
Ordered knapPI_16_50_1000_047 1 1 4 5 4 712.221604971
Ordered knapPI_16_50_1000_047 1 1 4 5 4 712.604611879
Ordered knapPI_16_50_1000_047 1 1 4 5 4 715.259947072
Ordered knapPI_16_50_1000_047 1 1 4 5 4 715.513991136
Ordered knapPI_16_50_1000_047 1 1 4 5 4 716.02057441
Ordered knapPI_16_50_1000_047 1 1 4 5 4 720.514893193
Ordered knapPI_16_50_1000_047 2 2 4 5 8 466.22673015
Ordered knapPI_16_50_1000_047 2 2 4 5 8 466.92911823
Ordered knapPI_16_50_1000_047 2 2 4 5 8 472.451533315
Ordered knapPI_16_50_1000_047 2 2 4 5 8 475.342110757
Ordered knapPI_16_50_1000_047 2 2 4 5 8 475.413977724
Ordered knapPI_16_50_1000_047 2 2 4 5 8 477.494037884
Ordered knapPI_16_50_1000_047 2 2 4 5 8 478.211315016
Ordered knapPI_16_50_1000_047 2 2 4 5 8 479.077999005
Ordered knapPI_16_50_1000_047 2 2 4 5 8 481.853476796
Ordered knapPI_16_50_1000_047 2 2 4 5 8 482.93367852
Ordered knapPI_16_50_1000_047 4 8 4 5 32 329.064595352
Ordered knapPI_16_50_1000_047 4 8 4 5 32 330.105135248
Ordered knapPI_16_50_1000_047 4 8 4 5 32 330.812869123
Ordered knapPI_16_50_1000_047 4 8 4 5 32 333.268357962
Ordered knapPI_16_50_1000_047 4 8 4 5 32 333.730556253
Ordered knapPI_16_50_1000_047 4 8 4 5 32 333.877245514
Ordered knapPI_16_50_1000_047 4 8 4 5 32 336.612838843
Ordered knapPI_16_50_1000_047 4 8 4 5 32 337.227805158
Ordered knapPI_16_50_1000_047 4 8 4 5 32 341.389007207
Ordered knapPI_16_50_1000_047 4 8 4 5 32 351.227187393
Ordered knapPI_16_50_1000_047 8 16 4 5 64 327.43040428
Ordered knapPI_16_50_1000_047 8 16 4 5 64 328.976431828
Ordered knapPI_16_50_1000_047 8 16 4 5 64 329.264745654
Ordered knapPI_16_50_1000_047 8 16 4 5 64 332.772445185
Ordered knapPI_16_50_1000_047 8 16 4 5 64 333.140315856
Ordered knapPI_16_50_1000_047 8 16 4 5 64 336.501265425
Ordered knapPI_16_50_1000_047 8 16 4 5 64 338.426052324
Ordered knapPI_16_50_1000_047 8 16 4 5 64 339.014596658
Ordered knapPI_16_50_1000_047 8 16 4 5 64 341.26574602
Ordered knapPI_16_50_1000_047 8 16 4 5 64 350.919611963
Ordered knapPI_16_50_1000_047 16 32 4 5 128 326.80177472
Ordered knapPI_16_50_1000_047 16 32 4 5 128 331.814801275
Ordered knapPI_16_50_1000_047 16 32 4 5 128 332.7603287
Ordered knapPI_16_50_1000_047 16 32 4 5 128 334.269371109
Ordered knapPI_16_50_1000_047 16 32 4 5 128 334.455256059
Ordered knapPI_16_50_1000_047 16 32 4 5 128 335.146922383
Ordered knapPI_16_50_1000_047 16 32 4 5 128 335.406024748
Ordered knapPI_16_50_1000_047 16 32 4 5 128 336.20777295
Ordered knapPI_16_50_1000_047 16 32 4 5 128 336.224711543
Ordered knapPI_16_50_1000_047 16 32 4 5 128 346.002296509
Ordered knapPI_16_50_1000_047 17 50 4 5 200 331.537548686
Ordered knapPI_16_50_1000_047 17 50 4 5 200 332.87676423
Ordered knapPI_16_50_1000_047 17 50 4 5 200 333.841094882
Ordered knapPI_16_50_1000_047 17 50 4 5 200 336.647398407
Ordered knapPI_16_50_1000_047 17 50 4 5 200 336.847697763
Ordered knapPI_16_50_1000_047 17 50 4 5 200 339.279049472
Ordered knapPI_16_50_1000_047 17 50 4 5 200 341.860519714
Ordered knapPI_16_50_1000_047 17 50 4 5 200 345.440190563
Ordered knapPI_16_50_1000_047 17 50 4 5 200 346.779861652
Ordered knapPI_16_50_1000_047 17 50 4 5 200 352.172404112
Unordered knapPI_11_50_1000_045 1 1 1 2 1 13.263150813
Unordered knapPI_11_50_1000_045 1 1 1 2 1 13.305744514
Unordered knapPI_11_50_1000_045 1 1 1 2 1 13.573362773
Unordered knapPI_11_50_1000_045 1 1 1 2 1 13.756673335
Unordered knapPI_11_50_1000_045 1 1 1 2 1 13.756773924
Unordered knapPI_11_50_1000_045 1 1 1 2 1 13.782136005
Unordered knapPI_11_50_1000_045 1 1 1 2 1 13.787514393
Unordered knapPI_11_50_1000_045 1 1 1 2 1 13.820720453
Unordered knapPI_11_50_1000_045 1 1 1 2 1 14.123273466
Unordered knapPI_11_50_1000_045 1 1 1 2 1 14.214664416
Unordered knapPI_11_50_1000_045 1 1 2 3 2 11.28014065
Unordered knapPI_11_50_1000_045 1 1 2 3 2 116.167183965
Unordered knapPI_11_50_1000_045 1 1 2 3 2 26.651708144
Unordered knapPI_11_50_1000_045 1 1 2 3 2 339.794583395
Unordered knapPI_11_50_1000_045 1 1 2 3 2 7.783808154
Unordered knapPI_11_50_1000_045 1 1 2 3 2 7.989354353
Unordered knapPI_11_50_1000_045 1 1 2 3 2 7.993273314
Unordered knapPI_11_50_1000_045 1 1 2 3 2 8.331397577
Unordered knapPI_11_50_1000_045 1 1 2 3 2 8.411084063
Unordered knapPI_11_50_1000_045 1 1 2 3 2 9.635037396
Unordered knapPI_11_50_1000_045 1 1 4 5 4 115.033827561
Unordered knapPI_11_50_1000_045 1 1 4 5 4 121.767733014
Unordered knapPI_11_50_1000_045 1 1 4 5 4 124.670223066
Unordered knapPI_11_50_1000_045 1 1 4 5 4 15.922182518
Unordered knapPI_11_50_1000_045 1 1 4 5 4 160.861702248
Unordered knapPI_11_50_1000_045 1 1 4 5 4 41.826822778
Unordered knapPI_11_50_1000_045 1 1 4 5 4 59.062346279
Unordered knapPI_11_50_1000_045 1 1 4 5 4 64.010764656
Unordered knapPI_11_50_1000_045 1 1 4 5 4 65.085854571
Unordered knapPI_11_50_1000_045 1 1 4 5 4 7.853054391
Unordered knapPI_11_50_1000_045 2 2 4 5 8 114.069026063
Unordered knapPI_11_50_1000_045 2 2 4 5 8 114.548398669
Unordered knapPI_11_50_1000_045 2 2 4 5 8 225.162190073
Unordered knapPI_11_50_1000_045 2 2 4 5 8 226.157384436
Unordered knapPI_11_50_1000_045 2 2 4 5 8 30.790830697
Unordered knapPI_11_50_1000_045 2 2 4 5 8 58.865526068
Unordered knapPI_11_50_1000_045 2 2 4 5 8 60.661713019
Unordered knapPI_11_50_1000_045 2 2 4 5 8 61.22448483
Unordered knapPI_11_50_1000_045 2 2 4 5 8 8.344826642
Unordered knapPI_11_50_1000_045 2 2 4 5 8 891.782784685
Unordered knapPI_11_50_1000_045 4 8 4 5 32 113.150320718
Unordered knapPI_11_50_1000_045 4 8 4 5 32 114.639040207
Unordered knapPI_11_50_1000_045 4 8 4 5 32 166.304492452
Unordered knapPI_11_50_1000_045 4 8 4 5 32 225.331596801
Unordered knapPI_11_50_1000_045 4 8 4 5 32 229.399129708
Unordered knapPI_11_50_1000_045 4 8 4 5 32 236.878205648
Unordered knapPI_11_50_1000_045 4 8 4 5 32 322.312536818
Unordered knapPI_11_50_1000_045 4 8 4 5 32 58.868679398
Unordered knapPI_11_50_1000_045 4 8 4 5 32 59.961081382
Unordered knapPI_11_50_1000_045 4 8 4 5 32 8.576055696
Unordered knapPI_11_50_1000_045 8 16 4 5 64 116.271303847
Unordered knapPI_11_50_1000_045 8 16 4 5 64 116.549350712
Unordered knapPI_11_50_1000_045 8 16 4 5 64 117.491875957
Unordered knapPI_11_50_1000_045 8 16 4 5 64 172.52720354
Unordered knapPI_11_50_1000_045 8 16 4 5 64 226.212627833
Unordered knapPI_11_50_1000_045 8 16 4 5 64 228.06558199
Unordered knapPI_11_50_1000_045 8 16 4 5 64 232.332495122
Unordered knapPI_11_50_1000_045 8 16 4 5 64 58.560043037
Unordered knapPI_11_50_1000_045 8 16 4 5 64 59.4044457
Unordered knapPI_11_50_1000_045 8 16 4 5 64 8.301946377
Unordered knapPI_11_50_1000_045 16 32 4 5 128 114.751742721
Unordered knapPI_11_50_1000_045 16 32 4 5 128 123.248032807
Unordered knapPI_11_50_1000_045 16 32 4 5 128 229.35292863
Unordered knapPI_11_50_1000_045 16 32 4 5 128 31.104198563
Unordered knapPI_11_50_1000_045 16 32 4 5 128 321.486502012
Unordered knapPI_11_50_1000_045 16 32 4 5 128 58.695291143
Unordered knapPI_11_50_1000_045 16 32 4 5 128 58.777790924
Unordered knapPI_11_50_1000_045 16 32 4 5 128 59.504122453
Unordered knapPI_11_50_1000_045 16 32 4 5 128 62.675082798
Unordered knapPI_11_50_1000_045 16 32 4 5 128 7.583530948
Unordered knapPI_11_50_1000_045 17 50 4 5 200 117.47586171
Unordered knapPI_11_50_1000_045 17 50 4 5 200 118.333539965
Unordered knapPI_11_50_1000_045 17 50 4 5 200 226.645790893
Unordered knapPI_11_50_1000_045 17 50 4 5 200 226.974613496
Unordered knapPI_11_50_1000_045 17 50 4 5 200 227.785974357
Unordered knapPI_11_50_1000_045 17 50 4 5 200 229.704773269
Unordered knapPI_11_50_1000_045 17 50 4 5 200 240.320770238
Unordered knapPI_11_50_1000_045 17 50 4 5 200 60.427070228
Unordered knapPI_11_50_1000_045 17 50 4 5 200 63.295940163
Unordered knapPI_11_50_1000_045 17 50 4 5 200 7.994256068
Unordered knapPI_11_50_1000_049 1 1 1 2 1 63.278909423
Unordered knapPI_11_50_1000_049 1 1 1 2 1 63.493054107
Unordered knapPI_11_50_1000_049 1 1 1 2 1 63.92106126
Unordered knapPI_11_50_1000_049 1 1 1 2 1 64.531889326
Unordered knapPI_11_50_1000_049 1 1 1 2 1 65.494033889
Unordered knapPI_11_50_1000_049 1 1 1 2 1 65.719835902
Unordered knapPI_11_50_1000_049 1 1 1 2 1 65.810854539
Unordered knapPI_11_50_1000_049 1 1 1 2 1 65.871668117
Unordered knapPI_11_50_1000_049 1 1 1 2 1 66.220712689
Unordered knapPI_11_50_1000_049 1 1 1 2 1 66.930856435
Unordered knapPI_11_50_1000_049 1 1 2 3 2 201.326783209
Unordered knapPI_11_50_1000_049 1 1 2 3 2 36.151806969
Unordered knapPI_11_50_1000_049 1 1 2 3 2 36.520344755
Unordered knapPI_11_50_1000_049 1 1 2 3 2 36.692162326
Unordered knapPI_11_50_1000_049 1 1 2 3 2 38.500901384
Unordered knapPI_11_50_1000_049 1 1 2 3 2 40.009710021
Unordered knapPI_11_50_1000_049 1 1 2 3 2 41.632002856
Unordered knapPI_11_50_1000_049 1 1 2 3 2 44.09973091
Unordered knapPI_11_50_1000_049 1 1 2 3 2 47.512517057
Unordered knapPI_11_50_1000_049 1 1 2 3 2 84.105552334
Unordered knapPI_11_50_1000_049 1 1 4 5 4 132.880283572
Unordered knapPI_11_50_1000_049 1 1 4 5 4 38.0020007
Unordered knapPI_11_50_1000_049 1 1 4 5 4 41.385757242
Unordered knapPI_11_50_1000_049 1 1 4 5 4 53.244833621
Unordered knapPI_11_50_1000_049 1 1 4 5 4 67.325651834
Unordered knapPI_11_50_1000_049 1 1 4 5 4 68.904587522
Unordered knapPI_11_50_1000_049 1 1 4 5 4 71.746090104
Unordered knapPI_11_50_1000_049 1 1 4 5 4 72.012486427
Unordered knapPI_11_50_1000_049 1 1 4 5 4 75.679643448
Unordered knapPI_11_50_1000_049 1 1 4 5 4 85.067664524
Unordered knapPI_11_50_1000_049 2 2 4 5 8 128.444050494
Unordered knapPI_11_50_1000_049 2 2 4 5 8 129.096315161
Unordered knapPI_11_50_1000_049 2 2 4 5 8 134.964271174
Unordered knapPI_11_50_1000_049 2 2 4 5 8 268.254883485
Unordered knapPI_11_50_1000_049 2 2 4 5 8 35.446980072
Unordered knapPI_11_50_1000_049 2 2 4 5 8 375.238958962
Unordered knapPI_11_50_1000_049 2 2 4 5 8 39.493837186
Unordered knapPI_11_50_1000_049 2 2 4 5 8 41.882610828
Unordered knapPI_11_50_1000_049 2 2 4 5 8 66.8952812
Unordered knapPI_11_50_1000_049 2 2 4 5 8 99.858418745
Unordered knapPI_11_50_1000_049 4 8 4 5 32 132.25513724
Unordered knapPI_11_50_1000_049 4 8 4 5 32 132.455659222
Unordered knapPI_11_50_1000_049 4 8 4 5 32 133.723750764
Unordered knapPI_11_50_1000_049 4 8 4 5 32 2052.393435007
Unordered knapPI_11_50_1000_049 4 8 4 5 32 260.653207784
Unordered knapPI_11_50_1000_049 4 8 4 5 32 34.599437158
Unordered knapPI_11_50_1000_049 4 8 4 5 32 35.245761259
Unordered knapPI_11_50_1000_049 4 8 4 5 32 36.613780299
Unordered knapPI_11_50_1000_049 4 8 4 5 32 73.455201543
Unordered knapPI_11_50_1000_049 4 8 4 5 32 87.126199802
Unordered knapPI_11_50_1000_049 8 16 4 5 64 131.619983159
Unordered knapPI_11_50_1000_049 8 16 4 5 64 132.815211929
Unordered knapPI_11_50_1000_049 8 16 4 5 64 136.878799963
Unordered knapPI_11_50_1000_049 8 16 4 5 64 261.423334354
Unordered knapPI_11_50_1000_049 8 16 4 5 64 261.431812113
Unordered knapPI_11_50_1000_049 8 16 4 5 64 302.995179801
Unordered knapPI_11_50_1000_049 8 16 4 5 64 35.910394329
Unordered knapPI_11_50_1000_049 8 16 4 5 64 38.349076838
Unordered knapPI_11_50_1000_049 8 16 4 5 64 41.806570549
Unordered knapPI_11_50_1000_049 8 16 4 5 64 68.009402973
Unordered knapPI_11_50_1000_049 16 32 4 5 128 260.111050078
Unordered knapPI_11_50_1000_049 16 32 4 5 128 34.627453399
Unordered knapPI_11_50_1000_049 16 32 4 5 128 35.134696182
Unordered knapPI_11_50_1000_049 16 32 4 5 128 37.869632009
Unordered knapPI_11_50_1000_049 16 32 4 5 128 39.846163157
Unordered knapPI_11_50_1000_049 16 32 4 5 128 517.162391742
Unordered knapPI_11_50_1000_049 16 32 4 5 128 66.465075817
Unordered knapPI_11_50_1000_049 16 32 4 5 128 68.24860302
Unordered knapPI_11_50_1000_049 16 32 4 5 128 68.780137387
Unordered knapPI_11_50_1000_049 16 32 4 5 128 69.638073118
Unordered knapPI_11_50_1000_049 17 50 4 5 200 133.459258903
Unordered knapPI_11_50_1000_049 17 50 4 5 200 134.413482401
Unordered knapPI_11_50_1000_049 17 50 4 5 200 2061.592287095
Unordered knapPI_11_50_1000_049 17 50 4 5 200 36.419772349
Unordered knapPI_11_50_1000_049 17 50 4 5 200 37.194137824
Unordered knapPI_11_50_1000_049 17 50 4 5 200 39.906048201
Unordered knapPI_11_50_1000_049 17 50 4 5 200 42.704600685
Unordered knapPI_11_50_1000_049 17 50 4 5 200 68.170310312
Unordered knapPI_11_50_1000_049 17 50 4 5 200 68.387251372
Unordered knapPI_11_50_1000_049 17 50 4 5 200 73.166561709
Unordered knapPI_12_20_1000_059 1 1 1 2 1 488.881420487
Unordered knapPI_12_20_1000_059 1 1 1 2 1 490.186288564
Unordered knapPI_12_20_1000_059 1 1 1 2 1 491.537978976
Unordered knapPI_12_20_1000_059 1 1 1 2 1 492.716012714
Unordered knapPI_12_20_1000_059 1 1 1 2 1 494.386819187
Unordered knapPI_12_20_1000_059 1 1 1 2 1 505.700436793
Unordered knapPI_12_20_1000_059 1 1 1 2 1 506.688660953
Unordered knapPI_12_20_1000_059 1 1 1 2 1 519.139815109
Unordered knapPI_12_20_1000_059 1 1 1 2 1 521.899350073
Unordered knapPI_12_20_1000_059 1 1 1 2 1 524.785617211
Unordered knapPI_12_20_1000_059 1 1 2 3 2 260.101161113
Unordered knapPI_12_20_1000_059 1 1 2 3 2 348.42201894
Unordered knapPI_12_20_1000_059 1 1 2 3 2 369.914773002
Unordered knapPI_12_20_1000_059 1 1 2 3 2 375.370163619
Unordered knapPI_12_20_1000_059 1 1 2 3 2 375.431177207
Unordered knapPI_12_20_1000_059 1 1 2 3 2 375.555616952
Unordered knapPI_12_20_1000_059 1 1 2 3 2 378.504984367
Unordered knapPI_12_20_1000_059 1 1 2 3 2 382.41514684
Unordered knapPI_12_20_1000_059 1 1 2 3 2 384.379821006
Unordered knapPI_12_20_1000_059 1 1 2 3 2 387.974767362
Unordered knapPI_12_20_1000_059 1 1 4 5 4 176.665114229
Unordered knapPI_12_20_1000_059 1 1 4 5 4 245.128054298
Unordered knapPI_12_20_1000_059 1 1 4 5 4 252.076464426
Unordered knapPI_12_20_1000_059 1 1 4 5 4 256.35819407
Unordered knapPI_12_20_1000_059 1 1 4 5 4 256.799000395
Unordered knapPI_12_20_1000_059 1 1 4 5 4 279.864799475
Unordered knapPI_12_20_1000_059 1 1 4 5 4 287.912620606
Unordered knapPI_12_20_1000_059 1 1 4 5 4 301.073322252
Unordered knapPI_12_20_1000_059 1 1 4 5 4 318.933324593
Unordered knapPI_12_20_1000_059 1 1 4 5 4 348.982560235
Unordered knapPI_12_20_1000_059 2 2 4 5 8 116.244277981
Unordered knapPI_12_20_1000_059 2 2 4 5 8 120.378094067
Unordered knapPI_12_20_1000_059 2 2 4 5 8 126.892949094
Unordered knapPI_12_20_1000_059 2 2 4 5 8 128.051102831
Unordered knapPI_12_20_1000_059 2 2 4 5 8 130.553950602
Unordered knapPI_12_20_1000_059 2 2 4 5 8 132.986038342
Unordered knapPI_12_20_1000_059 2 2 4 5 8 137.225292087
Unordered knapPI_12_20_1000_059 2 2 4 5 8 144.619539578
Unordered knapPI_12_20_1000_059 2 2 4 5 8 159.337523039
Unordered knapPI_12_20_1000_059 2 2 4 5 8 166.424196124
Unordered knapPI_12_20_1000_059 4 8 4 5 32 114.91826381
Unordered knapPI_12_20_1000_059 4 8 4 5 32 115.854979044
Unordered knapPI_12_20_1000_059 4 8 4 5 32 116.257901849
Unordered knapPI_12_20_1000_059 4 8 4 5 32 118.485652105
Unordered knapPI_12_20_1000_059 4 8 4 5 32 119.491382137
Unordered knapPI_12_20_1000_059 4 8 4 5 32 119.50729724
Unordered knapPI_12_20_1000_059 4 8 4 5 32 122.715688048
Unordered knapPI_12_20_1000_059 4 8 4 5 32 123.450415313
Unordered knapPI_12_20_1000_059 4 8 4 5 32 148.760547228
Unordered knapPI_12_20_1000_059 4 8 4 5 32 77.671266772
Unordered knapPI_12_20_1000_059 8 16 4 5 64 114.865845448
Unordered knapPI_12_20_1000_059 8 16 4 5 64 117.10442245
Unordered knapPI_12_20_1000_059 8 16 4 5 64 117.629982961
Unordered knapPI_12_20_1000_059 8 16 4 5 64 119.043526792
Unordered knapPI_12_20_1000_059 8 16 4 5 64 120.03739805
Unordered knapPI_12_20_1000_059 8 16 4 5 64 121.088668889
Unordered knapPI_12_20_1000_059 8 16 4 5 64 121.587480094
Unordered knapPI_12_20_1000_059 8 16 4 5 64 121.737858411
Unordered knapPI_12_20_1000_059 8 16 4 5 64 134.364719449
Unordered knapPI_12_20_1000_059 8 16 4 5 64 142.85250436
Unordered knapPI_12_20_1000_059 16 32 4 5 128 115.124276973
Unordered knapPI_12_20_1000_059 16 32 4 5 128 116.191109669
Unordered knapPI_12_20_1000_059 16 32 4 5 128 116.563384658
Unordered knapPI_12_20_1000_059 16 32 4 5 128 116.697633874
Unordered knapPI_12_20_1000_059 16 32 4 5 128 117.089788442
Unordered knapPI_12_20_1000_059 16 32 4 5 128 117.123592849
Unordered knapPI_12_20_1000_059 16 32 4 5 128 118.498202495
Unordered knapPI_12_20_1000_059 16 32 4 5 128 119.297493289
Unordered knapPI_12_20_1000_059 16 32 4 5 128 119.605640341
Unordered knapPI_12_20_1000_059 16 32 4 5 128 123.308283603
Unordered knapPI_12_20_1000_059 17 50 4 5 200 115.756960725
Unordered knapPI_12_20_1000_059 17 50 4 5 200 116.177317245
Unordered knapPI_12_20_1000_059 17 50 4 5 200 117.869294062
Unordered knapPI_12_20_1000_059 17 50 4 5 200 117.99454875
Unordered knapPI_12_20_1000_059 17 50 4 5 200 119.45909916
Unordered knapPI_12_20_1000_059 17 50 4 5 200 121.529403576
Unordered knapPI_12_20_1000_059 17 50 4 5 200 123.847804218
Unordered knapPI_12_20_1000_059 17 50 4 5 200 124.861998641
Unordered knapPI_12_20_1000_059 17 50 4 5 200 125.005617998
Unordered knapPI_12_20_1000_059 17 50 4 5 200 126.094308119
Unordered knapPI_12_50_1000_018 1 1 1 2 1 1274.716573795
Unordered knapPI_12_50_1000_018 1 1 1 2 1 1287.435916541
Unordered knapPI_12_50_1000_018 1 1 1 2 1 1294.22151793
Unordered knapPI_12_50_1000_018 1 1 1 2 1 1308.759826529
Unordered knapPI_12_50_1000_018 1 1 1 2 1 1326.593607332
Unordered knapPI_12_50_1000_018 1 1 1 2 1 1330.400476363
Unordered knapPI_12_50_1000_018 1 1 1 2 1 1350.445471534
Unordered knapPI_12_50_1000_018 1 1 1 2 1 1373.260113771
Unordered knapPI_12_50_1000_018 1 1 1 2 1 1374.442443606
Unordered knapPI_12_50_1000_018 1 1 1 2 1 1375.875084634
Unordered knapPI_12_50_1000_018 1 1 2 3 2 215.724591432
Unordered knapPI_12_50_1000_018 1 1 2 3 2 216.247955158
Unordered knapPI_12_50_1000_018 1 1 2 3 2 216.60671372
Unordered knapPI_12_50_1000_018 1 1 2 3 2 217.824823379
Unordered knapPI_12_50_1000_018 1 1 2 3 2 218.244348724
Unordered knapPI_12_50_1000_018 1 1 2 3 2 218.300953314
Unordered knapPI_12_50_1000_018 1 1 2 3 2 231.178399865
Unordered knapPI_12_50_1000_018 1 1 2 3 2 239.164966049
