variant benchmark hosts processes schedulers cores workers runtime
Ordered rand_39_50212 1 1 4 5 4 960.85267289
Ordered rand_39_50212 1 1 4 5 4 963.887622602
Ordered rand_39_50212 1 1 4 5 4 967.956297988
Ordered rand_39_50212 1 1 4 5 4 968.267298077
Ordered rand_39_50212 1 1 4 5 4 977.600793786
Ordered rand_39_50212 1 1 4 5 4 982.391948474
Ordered rand_39_50212 1 1 4 5 4 982.878224223
Ordered rand_39_50212 1 1 4 5 4 984.227949926
Ordered rand_39_50212 1 1 4 5 4 985.029119966
Ordered rand_39_50212 2 2 4 5 8 548.164071731
Ordered rand_39_50212 2 2 4 5 8 550.278568143
Ordered rand_39_50212 2 2 4 5 8 552.171234914
Ordered rand_39_50212 2 2 4 5 8 554.53486292
Ordered rand_39_50212 2 2 4 5 8 555.018808459
Ordered rand_39_50212 2 2 4 5 8 555.902557838
Ordered rand_39_50212 2 2 4 5 8 559.056017179
Ordered rand_39_50212 2 2 4 5 8 562.255903138
Ordered rand_39_50212 2 2 4 5 8 564.440006976
Ordered rand_39_50212 2 2 4 5 8 572.776874232
Ordered rand_39_50212 4 8 4 5 32 232.781802797
Ordered rand_39_50212 4 8 4 5 32 232.967499533
Ordered rand_39_50212 4 8 4 5 32 233.347429837
Ordered rand_39_50212 4 8 4 5 32 233.85750749
Ordered rand_39_50212 4 8 4 5 32 234.506827211
Ordered rand_39_50212 4 8 4 5 32 234.77560388
Ordered rand_39_50212 4 8 4 5 32 235.134497005
Ordered rand_39_50212 4 8 4 5 32 235.335147948
Ordered rand_39_50212 4 8 4 5 32 240.86093381
Ordered rand_39_50212 4 8 4 5 32 244.232126444
Ordered rand_39_50212 8 16 4 5 64 178.696388886
Ordered rand_39_50212 8 16 4 5 64 179.175426496
Ordered rand_39_50212 8 16 4 5 64 179.390872598
Ordered rand_39_50212 8 16 4 5 64 180.229446913
Ordered rand_39_50212 8 16 4 5 64 181.226259637
Ordered rand_39_50212 8 16 4 5 64 181.587913848
Ordered rand_39_50212 8 16 4 5 64 181.603831973
Ordered rand_39_50212 8 16 4 5 64 183.92987077
Ordered rand_39_50212 8 16 4 5 64 184.98151812
Ordered rand_39_50212 8 16 4 5 64 185.750764645
Ordered rand_39_50212 16 32 4 5 128 156.176204098
Ordered rand_39_50212 16 32 4 5 128 156.186742668
Ordered rand_39_50212 16 32 4 5 128 156.605934369
Ordered rand_39_50212 16 32 4 5 128 157.01067482
Ordered rand_39_50212 16 32 4 5 128 157.107776067
Ordered rand_39_50212 16 32 4 5 128 157.131262977
Ordered rand_39_50212 16 32 4 5 128 157.212288798
Ordered rand_39_50212 16 32 4 5 128 157.611095395
Ordered rand_39_50212 16 32 4 5 128 159.304861751
Ordered rand_39_50212 16 32 4 5 128 161.286896981
Ordered rand_39_50212 17 50 4 5 200 154.000606908
Ordered rand_39_50212 17 50 4 5 200 154.592829281
Ordered rand_39_50212 17 50 4 5 200 154.976339317
Ordered rand_39_50212 17 50 4 5 200 155.200572908
Ordered rand_39_50212 17 50 4 5 200 155.71648776
Ordered rand_39_50212 17 50 4 5 200 155.748045504
Ordered rand_39_50212 17 50 4 5 200 155.84179058
Ordered rand_39_50212 17 50 4 5 200 156.953000092
Ordered rand_39_50212 17 50 4 5 200 157.002778803
Ordered rand_39_50212 17 50 4 5 200 159.93099495
Ordered ulysses16 1 1 1 2 1 45.634680063
Ordered ulysses16 1 1 1 2 1 46.12105997
Ordered ulysses16 1 1 1 2 1 46.246725842
Ordered ulysses16 1 1 1 2 1 46.361860256
Ordered ulysses16 1 1 1 2 1 46.681542666
Ordered ulysses16 1 1 1 2 1 46.999536258
Ordered ulysses16 1 1 1 2 1 48.538584117
Ordered ulysses16 1 1 1 2 1 48.703507686
Ordered ulysses16 1 1 1 2 1 48.775400658
Ordered ulysses16 1 1 1 2 1 48.795314837
Ordered ulysses16 1 1 2 3 2 23.97453884
Ordered ulysses16 1 1 2 3 2 25.095982619
Ordered ulysses16 1 1 2 3 2 25.104101787
Ordered ulysses16 1 1 2 3 2 25.107193179
Ordered ulysses16 1 1 2 3 2 25.304657046
Ordered ulysses16 1 1 2 3 2 25.380059287
Ordered ulysses16 1 1 2 3 2 25.381301091
Ordered ulysses16 1 1 2 3 2 25.562191223
Ordered ulysses16 1 1 2 3 2 25.582147398
Ordered ulysses16 1 1 2 3 2 26.043088452
Ordered ulysses16 1 1 4 5 4 13.366335257
Ordered ulysses16 1 1 4 5 4 13.638990083
Ordered ulysses16 1 1 4 5 4 13.649228074
Ordered ulysses16 1 1 4 5 4 13.653311809
Ordered ulysses16 1 1 4 5 4 13.782157828
Ordered ulysses16 1 1 4 5 4 13.823443496
Ordered ulysses16 1 1 4 5 4 13.856387526
Ordered ulysses16 1 1 4 5 4 13.887106778
Ordered ulysses16 1 1 4 5 4 13.895741257
Ordered ulysses16 1 1 4 5 4 14.651166553
Ordered ulysses16 2 2 4 5 8 8.111966939
Ordered ulysses16 2 2 4 5 8 8.161705731
Ordered ulysses16 2 2 4 5 8 8.166989722
Ordered ulysses16 2 2 4 5 8 8.170332212
Ordered ulysses16 2 2 4 5 8 8.223975003
Ordered ulysses16 2 2 4 5 8 8.258185797
Ordered ulysses16 2 2 4 5 8 8.398161203
Ordered ulysses16 2 2 4 5 8 8.419468929
Ordered ulysses16 2 2 4 5 8 8.455639654
Ordered ulysses16 2 2 4 5 8 8.492557845
Ordered ulysses16 4 8 4 5 32 8.31187422
Ordered ulysses16 4 8 4 5 32 8.367904099
Ordered ulysses16 4 8 4 5 32 8.528307329
Ordered ulysses16 4 8 4 5 32 8.564371413
Ordered ulysses16 4 8 4 5 32 8.599801612
Ordered ulysses16 4 8 4 5 32 8.715112834
Ordered ulysses16 4 8 4 5 32 8.975675108
Ordered ulysses16 4 8 4 5 32 9.014625304
Ordered ulysses16 4 8 4 5 32 9.369914532
Ordered ulysses16 4 8 4 5 32 9.518021212
Ordered ulysses16 8 16 4 5 64 10.042150933
Ordered ulysses16 8 16 4 5 64 10.215756068
Ordered ulysses16 8 16 4 5 64 10.24501465
Ordered ulysses16 8 16 4 5 64 10.446909478
Ordered ulysses16 8 16 4 5 64 10.742361607
Ordered ulysses16 8 16 4 5 64 10.809203591
Ordered ulysses16 8 16 4 5 64 9.420387328
Ordered ulysses16 8 16 4 5 64 9.437204727
Ordered ulysses16 8 16 4 5 64 9.642312356
Ordered ulysses16 8 16 4 5 64 9.664837846
Ordered ulysses16 16 32 4 5 128 10.055499459
Ordered ulysses16 16 32 4 5 128 10.112082403
Ordered ulysses16 16 32 4 5 128 10.168163417
Ordered ulysses16 16 32 4 5 128 10.195515259
Ordered ulysses16 16 32 4 5 128 10.227449984
Ordered ulysses16 16 32 4 5 128 10.316266647
Ordered ulysses16 16 32 4 5 128 10.528604713
Ordered ulysses16 16 32 4 5 128 9.447921745
Ordered ulysses16 16 32 4 5 128 9.732704392
Ordered ulysses16 16 32 4 5 128 9.872890741
Ordered ulysses16 17 50 4 5 200 10.04411448
Ordered ulysses16 17 50 4 5 200 10.064666022
Ordered ulysses16 17 50 4 5 200 10.131158178
Ordered ulysses16 17 50 4 5 200 10.229937432
Ordered ulysses16 17 50 4 5 200 10.236384626
Ordered ulysses16 17 50 4 5 200 10.279020541
Ordered ulysses16 17 50 4 5 200 10.313387727
Ordered ulysses16 17 50 4 5 200 10.415016789
Ordered ulysses16 17 50 4 5 200 9.214797085
Ordered ulysses16 17 50 4 5 200 9.738921789
Ordered ulysses22 1 1 1 2 1 NA
Ordered ulysses22 1 1 1 2 1 NA
Ordered ulysses22 1 1 1 2 1 NA
Ordered ulysses22 1 1 1 2 1 NA
Ordered ulysses22 1 1 1 2 1 NA
Ordered ulysses22 1 1 1 2 1 NA
Ordered ulysses22 1 1 1 2 1 NA
Ordered ulysses22 1 1 1 2 1 NA
Ordered ulysses22 1 1 1 2 1 NA
Ordered ulysses22 1 1 1 2 1 NA
Ordered ulysses22 1 1 2 3 2 NA
Ordered ulysses22 1 1 2 3 2 NA
Ordered ulysses22 1 1 2 3 2 NA
Ordered ulysses22 1 1 2 3 2 NA
Ordered ulysses22 1 1 2 3 2 NA
Ordered ulysses22 1 1 2 3 2 NA
Ordered ulysses22 1 1 2 3 2 NA
Ordered ulysses22 1 1 2 3 2 NA
Ordered ulysses22 1 1 2 3 2 NA
Ordered ulysses22 1 1 2 3 2 NA
Ordered ulysses22 1 1 4 5 4 NA
Ordered ulysses22 1 1 4 5 4 NA
Ordered ulysses22 1 1 4 5 4 NA
Ordered ulysses22 1 1 4 5 4 NA
Ordered ulysses22 1 1 4 5 4 NA
Ordered ulysses22 1 1 4 5 4 NA
Ordered ulysses22 1 1 4 5 4 NA
Ordered ulysses22 1 1 4 5 4 NA
Ordered ulysses22 1 1 4 5 4 NA
Ordered ulysses22 1 1 4 5 4 NA
Ordered ulysses22 2 2 4 5 8 NA
Ordered ulysses22 2 2 4 5 8 NA
Ordered ulysses22 2 2 4 5 8 NA
Ordered ulysses22 2 2 4 5 8 NA
Ordered ulysses22 2 2 4 5 8 NA
Ordered ulysses22 2 2 4 5 8 NA
Ordered ulysses22 2 2 4 5 8 NA
Ordered ulysses22 2 2 4 5 8 NA
Ordered ulysses22 2 2 4 5 8 NA
Ordered ulysses22 2 2 4 5 8 NA
Ordered ulysses22 4 8 4 5 32 3013.047333816
Ordered ulysses22 4 8 4 5 32 3035.166905103
Ordered ulysses22 4 8 4 5 32 3047.623949405
Ordered ulysses22 4 8 4 5 32 3067.084857464
Ordered ulysses22 4 8 4 5 32 3081.530324562
Ordered ulysses22 4 8 4 5 32 3096.19685847
Ordered ulysses22 4 8 4 5 32 3097.18516812
Ordered ulysses22 4 8 4 5 32 3100.865044891
Ordered ulysses22 4 8 4 5 32 3108.380020973
Ordered ulysses22 4 8 4 5 32 3213.285647495
Ordered ulysses22 8 16 4 5 64 2567.257361894
Ordered ulysses22 8 16 4 5 64 2571.783163899
Ordered ulysses22 8 16 4 5 64 2584.468697425
Ordered ulysses22 8 16 4 5 64 2604.176061048
Ordered ulysses22 8 16 4 5 64 2622.912583692
Ordered ulysses22 8 16 4 5 64 2636.421736824
Ordered ulysses22 8 16 4 5 64 2660.999599955
Ordered ulysses22 8 16 4 5 64 2662.00040339
Ordered ulysses22 8 16 4 5 64 2680.90014917
Ordered ulysses22 8 16 4 5 64 2684.719478821
Ordered ulysses22 16 32 4 5 128 2436.491158768
Ordered ulysses22 16 32 4 5 128 2455.41171429
Ordered ulysses22 16 32 4 5 128 2458.877732325
Ordered ulysses22 16 32 4 5 128 2461.313778577
Ordered ulysses22 16 32 4 5 128 2465.739830246
Ordered ulysses22 16 32 4 5 128 2467.136293976
Ordered ulysses22 16 32 4 5 128 2486.341684517
Ordered ulysses22 16 32 4 5 128 2493.768242031
Ordered ulysses22 16 32 4 5 128 2500.173831605
Ordered ulysses22 16 32 4 5 128 2559.776771833
Ordered ulysses22 17 50 4 5 200 2494.622211226
Ordered ulysses22 17 50 4 5 200 2495.576396708
Ordered ulysses22 17 50 4 5 200 2495.637200814
Ordered ulysses22 17 50 4 5 200 2497.396918662
Ordered ulysses22 17 50 4 5 200 2501.841446857
Ordered ulysses22 17 50 4 5 200 2521.987619873
Ordered ulysses22 17 50 4 5 200 2526.074271451
Ordered ulysses22 17 50 4 5 200 2540.622368777
Ordered ulysses22 17 50 4 5 200 2582.743369592
Ordered ulysses22 17 50 4 5 200 2593.801259686
Unordered burma14 1 1 1 2 1 0.236550254
Unordered burma14 1 1 1 2 1 0.240795181
Unordered burma14 1 1 1 2 1 0.240849477
Unordered burma14 1 1 1 2 1 0.243026361
Unordered burma14 1 1 1 2 1 0.243298985
Unordered burma14 1 1 1 2 1 0.244276191
Unordered burma14 1 1 1 2 1 0.246526145
Unordered burma14 1 1 1 2 1 0.247135353
Unordered burma14 1 1 1 2 1 0.247832038
Unordered burma14 1 1 1 2 1 0.249788255
Unordered burma14 1 1 2 3 2 0.142344076
Unordered burma14 1 1 2 3 2 0.143848626
Unordered burma14 1 1 2 3 2 0.145581504
Unordered burma14 1 1 2 3 2 0.147953581
Unordered burma14 1 1 2 3 2 0.149292512
Unordered burma14 1 1 2 3 2 0.150805284
Unordered burma14 1 1 2 3 2 0.155339505
Unordered burma14 1 1 2 3 2 0.159747553
Unordered burma14 1 1 2 3 2 0.165212781
Unordered burma14 1 1 2 3 2 0.171826007
Unordered burma14 1 1 4 5 4 0.100769063
Unordered burma14 1 1 4 5 4 0.10634597
Unordered burma14 1 1 4 5 4 0.106944489
Unordered burma14 1 1 4 5 4 0.108578052
Unordered burma14 1 1 4 5 4 0.11800874
Unordered burma14 1 1 4 5 4 8.4617886e-2
Unordered burma14 1 1 4 5 4 9.1671894e-2
Unordered burma14 1 1 4 5 4 9.3227235e-2
Unordered burma14 1 1 4 5 4 9.7248192e-2
Unordered burma14 1 1 4 5 4 9.8208075e-2
Unordered burma14 2 2 4 5 8 0.101294429
Unordered burma14 2 2 4 5 8 0.101305653
Unordered burma14 2 2 4 5 8 0.10184172
Unordered burma14 2 2 4 5 8 0.102743168
Unordered burma14 2 2 4 5 8 0.492592543
Unordered burma14 2 2 4 5 8 0.495681493
Unordered burma14 2 2 4 5 8 8.2713786e-2
Unordered burma14 2 2 4 5 8 8.3830678e-2
Unordered burma14 2 2 4 5 8 8.532832e-2
Unordered burma14 2 2 4 5 8 9.9685759e-2
Unordered burma14 4 8 4 5 32 0.101400414
Unordered burma14 4 8 4 5 32 0.103495414
Unordered burma14 4 8 4 5 32 0.104249946
Unordered burma14 4 8 4 5 32 0.10495946
Unordered burma14 4 8 4 5 32 0.107828957
Unordered burma14 4 8 4 5 32 0.111582992
Unordered burma14 4 8 4 5 32 0.11361322
Unordered burma14 4 8 4 5 32 0.116938121
Unordered burma14 4 8 4 5 32 0.12386906
Unordered burma14 4 8 4 5 32 9.303067e-2
Unordered burma14 8 16 4 5 64 0.10747731
Unordered burma14 8 16 4 5 64 0.113301247
Unordered burma14 8 16 4 5 64 0.121974114
Unordered burma14 8 16 4 5 64 0.122453376
Unordered burma14 8 16 4 5 64 0.122986703
Unordered burma14 8 16 4 5 64 0.126079779
Unordered burma14 8 16 4 5 64 0.127673651
Unordered burma14 8 16 4 5 64 0.148716144
Unordered burma14 8 16 4 5 64 0.513130749
Unordered burma14 8 16 4 5 64 0.518126495
Unordered burma14 16 32 4 5 128 0.116968696
Unordered burma14 16 32 4 5 128 0.119039012
Unordered burma14 16 32 4 5 128 0.126177001
Unordered burma14 16 32 4 5 128 0.130865313
Unordered burma14 16 32 4 5 128 0.132912687
Unordered burma14 16 32 4 5 128 0.149472563
Unordered burma14 16 32 4 5 128 0.159470941
Unordered burma14 16 32 4 5 128 0.213850448
Unordered burma14 16 32 4 5 128 0.534428515
Unordered burma14 16 32 4 5 128 0.550044624
Unordered burma14 17 50 4 5 200 0.117920251
Unordered burma14 17 50 4 5 200 0.125443679
Unordered burma14 17 50 4 5 200 0.129939852
Unordered burma14 17 50 4 5 200 0.137697926
Unordered burma14 17 50 4 5 200 0.15131396
Unordered burma14 17 50 4 5 200 0.157520016
Unordered burma14 17 50 4 5 200 0.160017646
Unordered burma14 17 50 4 5 200 0.167011168
Unordered burma14 17 50 4 5 200 0.175111654
Unordered burma14 17 50 4 5 200 1.737886426
Unordered rand_34_22137 1 1 1 2 1 NA
Unordered rand_34_22137 1 1 1 2 1 NA
Unordered rand_34_22137 1 1 1 2 1 NA
Unordered rand_34_22137 1 1 1 2 1 NA
Unordered rand_34_22137 1 1 1 2 1 NA
Unordered rand_34_22137 1 1 1 2 1 NA
Unordered rand_34_22137 1 1 1 2 1 NA
Unordered rand_34_22137 1 1 1 2 1 NA
Unordered rand_34_22137 1 1 1 2 1 NA
Unordered rand_34_22137 1 1 1 2 1 NA
Unordered rand_34_22137 1 1 2 3 2 1271.894529458
Unordered rand_34_22137 1 1 2 3 2 1606.873422492
Unordered rand_34_22137 1 1 2 3 2 1619.634412762
Unordered rand_34_22137 1 1 2 3 2 1682.255051065
Unordered rand_34_22137 1 1 2 3 2 1758.130398598
Unordered rand_34_22137 1 1 2 3 2 1772.031292017
Unordered rand_34_22137 1 1 2 3 2 1929.858296123
Unordered rand_34_22137 1 1 2 3 2 2604.432173368
Unordered rand_34_22137 1 1 2 3 2 689.81913233
Unordered rand_34_22137 1 1 2 3 2 984.956436064
Unordered rand_34_22137 1 1 4 5 4 1097.596220696
Unordered rand_34_22137 1 1 4 5 4 1155.836668462
Unordered rand_34_22137 1 1 4 5 4 427.023042819
Unordered rand_34_22137 1 1 4 5 4 794.681180886
Unordered rand_34_22137 1 1 4 5 4 817.023038449
Unordered rand_34_22137 1 1 4 5 4 819.102009399
Unordered rand_34_22137 1 1 4 5 4 857.73653607
Unordered rand_34_22137 1 1 4 5 4 928.380615992
Unordered rand_34_22137 1 1 4 5 4 969.416438548
Unordered rand_34_22137 1 1 4 5 4 970.142017927
Unordered rand_34_22137 2 2 4 5 8 387.569129763
Unordered rand_34_22137 2 2 4 5 8 420.633369653
Unordered rand_34_22137 2 2 4 5 8 499.78730875
Unordered rand_34_22137 2 2 4 5 8 512.520627955
Unordered rand_34_22137 2 2 4 5 8 519.053055521
Unordered rand_34_22137 2 2 4 5 8 521.690014016
Unordered rand_34_22137 2 2 4 5 8 536.351161249
Unordered rand_34_22137 2 2 4 5 8 574.126484188
Unordered rand_34_22137 2 2 4 5 8 576.625992471
Unordered rand_34_22137 2 2 4 5 8 689.651436742
Unordered rand_34_22137 4 8 4 5 32 120.432948761
Unordered rand_34_22137 4 8 4 5 32 159.060543873
Unordered rand_34_22137 4 8 4 5 32 183.022617169
Unordered rand_34_22137 4 8 4 5 32 183.632686859
Unordered rand_34_22137 4 8 4 5 32 201.698139426
Unordered rand_34_22137 4 8 4 5 32 216.556270986
Unordered rand_34_22137 4 8 4 5 32 220.400491414
Unordered rand_34_22137 4 8 4 5 32 246.699832943
Unordered rand_34_22137 4 8 4 5 32 303.370944816
Unordered rand_34_22137 4 8 4 5 32 619.483407185
Unordered rand_34_22137 8 16 4 5 64 130.200003848
Unordered rand_34_22137 8 16 4 5 64 135.753710496
Unordered rand_34_22137 8 16 4 5 64 136.919719108
Unordered rand_34_22137 8 16 4 5 64 137.807009312
Unordered rand_34_22137 8 16 4 5 64 154.189486225
Unordered rand_34_22137 8 16 4 5 64 163.66043637
Unordered rand_34_22137 8 16 4 5 64 164.157803212
Unordered rand_34_22137 8 16 4 5 64 167.530920436
Unordered rand_34_22137 8 16 4 5 64 168.188015128
Unordered rand_34_22137 8 16 4 5 64 222.88854068
Unordered rand_34_22137 16 32 4 5 128 100.517567814
Unordered rand_34_22137 16 32 4 5 128 105.303135573
Unordered rand_34_22137 16 32 4 5 128 107.736031697
Unordered rand_34_22137 16 32 4 5 128 115.961742291
Unordered rand_34_22137 16 32 4 5 128 120.523241704
Unordered rand_34_22137 16 32 4 5 128 121.503398069
Unordered rand_34_22137 16 32 4 5 128 128.37971224
Unordered rand_34_22137 16 32 4 5 128 134.04783913
Unordered rand_34_22137 16 32 4 5 128 135.114947602
Unordered rand_34_22137 16 32 4 5 128 135.154522959
Unordered rand_34_22137 17 50 4 5 200 101.536006673
Unordered rand_34_22137 17 50 4 5 200 103.536545327
Unordered rand_34_22137 17 50 4 5 200 106.02198056
Unordered rand_34_22137 17 50 4 5 200 108.035813805
Unordered rand_34_22137 17 50 4 5 200 109.709511185
Unordered rand_34_22137 17 50 4 5 200 111.16596473
Unordered rand_34_22137 17 50 4 5 200 112.163717089
Unordered rand_34_22137 17 50 4 5 200 117.923269867
Unordered rand_34_22137 17 50 4 5 200 119.744652199
Unordered rand_34_22137 17 50 4 5 200 92.607900509
Unordered rand_35_52156 1 1 1 2 1 2205.153664964
Unordered rand_35_52156 1 1 1 2 1 2207.922124643
Unordered rand_35_52156 1 1 1 2 1 2212.670019507
Unordered rand_35_52156 1 1 1 2 1 2220.245954848
Unordered rand_35_52156 1 1 1 2 1 2221.746528879
Unordered rand_35_52156 1 1 1 2 1 2225.120509324
Unordered rand_35_52156 1 1 1 2 1 2329.505299551
Unordered rand_35_52156 1 1 1 2 1 2365.726533343
Unordered rand_35_52156 1 1 1 2 1 2365.757187541
Unordered rand_35_52156 1 1 1 2 1 2369.074155507
Unordered rand_35_52156 1 1 2 3 2 1009.936934308
Unordered rand_35_52156 1 1 2 3 2 1212.953493512
Unordered rand_35_52156 1 1 2 3 2 1218.2968914
Unordered rand_35_52156 1 1 2 3 2 1241.581950651
Unordered rand_35_52156 1 1 2 3 2 1255.212073167
Unordered rand_35_52156 1 1 2 3 2 1261.600382203
Unordered rand_35_52156 1 1 2 3 2 1280.219342459
Unordered rand_35_52156 1 1 2 3 2 1281.359795259
Unordered rand_35_52156 1 1 2 3 2 1283.644953887
Unordered rand_35_52156 1 1 2 3 2 1767.406345255
Unordered rand_35_52156 1 1 4 5 4 577.977242626
Unordered rand_35_52156 1 1 4 5 4 603.221611434
Unordered rand_35_52156 1 1 4 5 4 650.790928132
Unordered rand_35_52156 1 1 4 5 4 652.003913831
Unordered rand_35_52156 1 1 4 5 4 660.266598062
Unordered rand_35_52156 1 1 4 5 4 662.189487322
Unordered rand_35_52156 1 1 4 5 4 669.204039582
Unordered rand_35_52156 1 1 4 5 4 700.099835616
Unordered rand_35_52156 1 1 4 5 4 732.202506859
Unordered rand_35_52156 1 1 4 5 4 735.617698236
Unordered rand_35_52156 2 2 4 5 8 337.346448002
Unordered rand_35_52156 2 2 4 5 8 342.828864751
Unordered rand_35_52156 2 2 4 5 8 355.630160192
Unordered rand_35_52156 2 2 4 5 8 362.032912272
Unordered rand_35_52156 2 2 4 5 8 375.07159087
Unordered rand_35_52156 2 2 4 5 8 385.51495407
Unordered rand_35_52156 2 2 4 5 8 389.190817346
Unordered rand_35_52156 2 2 4 5 8 395.164812791
Unordered rand_35_52156 2 2 4 5 8 407.996179854
Unordered rand_35_52156 2 2 4 5 8 425.099705215
Unordered rand_35_52156 4 8 4 5 32 121.119658884
Unordered rand_35_52156 4 8 4 5 32 122.318441147
Unordered rand_35_52156 4 8 4 5 32 126.963227415
Unordered rand_35_52156 4 8 4 5 32 145.083504207
Unordered rand_35_52156 4 8 4 5 32 145.315117398
Unordered rand_35_52156 4 8 4 5 32 157.263575569
Unordered rand_35_52156 4 8 4 5 32 172.726158198
Unordered rand_35_52156 4 8 4 5 32 228.111357999
Unordered rand_35_52156 4 8 4 5 32 67.892826776
Unordered rand_35_52156 4 8 4 5 32 69.148689351
Unordered rand_35_52156 8 16 4 5 64 103.972143275
Unordered rand_35_52156 8 16 4 5 64 107.728086676
Unordered rand_35_52156 8 16 4 5 64 127.13389907
Unordered rand_35_52156 8 16 4 5 64 54.809244018
Unordered rand_35_52156 8 16 4 5 64 55.598825313
Unordered rand_35_52156 8 16 4 5 64 70.491588958
Unordered rand_35_52156 8 16 4 5 64 89.752750453
Unordered rand_35_52156 8 16 4 5 64 91.500415298
Unordered rand_35_52156 8 16 4 5 64 98.414503977
Unordered rand_35_52156 8 16 4 5 64 99.289829733
Unordered rand_35_52156 16 32 4 5 128 48.766404541
Unordered rand_35_52156 16 32 4 5 128 50.602117578
Unordered rand_35_52156 16 32 4 5 128 55.290708742
Unordered rand_35_52156 16 32 4 5 128 57.151369492
Unordered rand_35_52156 16 32 4 5 128 61.935484992
Unordered rand_35_52156 16 32 4 5 128 64.168447921
Unordered rand_35_52156 16 32 4 5 128 66.240320945
Unordered rand_35_52156 16 32 4 5 128 68.569931137
Unordered rand_35_52156 16 32 4 5 128 81.729139939
Unordered rand_35_52156 16 32 4 5 128 84.370214468
Unordered rand_35_52156 17 50 4 5 200 49.027359053
Unordered rand_35_52156 17 50 4 5 200 49.558277883
Unordered rand_35_52156 17 50 4 5 200 49.989715583
Unordered rand_35_52156 17 50 4 5 200 53.163233982
Unordered rand_35_52156 17 50 4 5 200 53.226215961
Unordered rand_35_52156 17 50 4 5 200 54.604132696
Unordered rand_35_52156 17 50 4 5 200 56.86410915
Unordered rand_35_52156 17 50 4 5 200 59.053444529
Unordered rand_35_52156 17 50 4 5 200 62.076296976
Unordered rand_35_52156 17 50 4 5 200 75.170931647
Unordered rand_36_62563 1 1 1 2 1 1854.427020854
Unordered rand_36_62563 1 1 1 2 1 1864.568233833
Unordered rand_36_62563 1 1 1 2 1 1881.833161098
Unordered rand_36_62563 1 1 1 2 1 1892.37393046
Unordered rand_36_62563 1 1 1 2 1 1892.500219703
Unordered rand_36_62563 1 1 1 2 1 1908.977637924
Unordered rand_36_62563 1 1 1 2 1 1917.39445456
Unordered rand_36_62563 1 1 1 2 1 1929.189795479
Unordered rand_36_62563 1 1 1 2 1 1932.210640575
Unordered rand_36_62563 1 1 1 2 1 1953.82190755
Unordered rand_36_62563 1 1 2 3 2 1000.439407034
Unordered rand_36_62563 1 1 2 3 2 1270.412819048
Unordered rand_36_62563 1 1 2 3 2 1613.961663421
Unordered rand_36_62563 1 1 2 3 2 480.729312761
Unordered rand_36_62563 1 1 2 3 2 576.854240795
Unordered rand_36_62563 1 1 2 3 2 800.044136077
Unordered rand_36_62563 1 1 2 3 2 942.166161692
Unordered rand_36_62563 1 1 2 3 2 953.553113776
Unordered rand_36_62563 1 1 2 3 2 982.8681709
Unordered rand_36_62563 1 1 2 3 2 991.591906212
Unordered rand_36_62563 1 1 4 5 4 502.146888285
Unordered rand_36_62563 1 1 4 5 4 517.508299421
Unordered rand_36_62563 1 1 4 5 4 521.072543764
Unordered rand_36_62563 1 1 4 5 4 543.668142774
Unordered rand_36_62563 1 1 4 5 4 546.753957402
Unordered rand_36_62563 1 1 4 5 4 550.870537015
Unordered rand_36_62563 1 1 4 5 4 571.254796191
Unordered rand_36_62563 1 1 4 5 4 572.580516651
Unordered rand_36_62563 1 1 4 5 4 578.013812731
Unordered rand_36_62563 1 1 4 5 4 663.444748828
Unordered rand_36_62563 2 2 4 5 8 362.993325867
Unordered rand_36_62563 2 2 4 5 8 382.543601902
Unordered rand_36_62563 2 2 4 5 8 403.76816183
Unordered rand_36_62563 2 2 4 5 8 410.699081429
Unordered rand_36_62563 2 2 4 5 8 411.07614782
Unordered rand_36_62563 2 2 4 5 8 413.018509677
Unordered rand_36_62563 2 2 4 5 8 418.181810986
Unordered rand_36_62563 2 2 4 5 8 436.237229886
Unordered rand_36_62563 2 2 4 5 8 470.141730484
Unordered rand_36_62563 2 2 4 5 8 481.632486335
Unordered rand_36_62563 4 8 4 5 32 159.868096638
Unordered rand_36_62563 4 8 4 5 32 161.477634461
Unordered rand_36_62563 4 8 4 5 32 180.950872383
Unordered rand_36_62563 4 8 4 5 32 190.92390789
Unordered rand_36_62563 4 8 4 5 32 193.436151561
Unordered rand_36_62563 4 8 4 5 32 193.848508283
Unordered rand_36_62563 4 8 4 5 32 208.015491962
Unordered rand_36_62563 4 8 4 5 32 209.824662809
Unordered rand_36_62563 4 8 4 5 32 211.600423075
Unordered rand_36_62563 4 8 4 5 32 250.097340891
Unordered rand_36_62563 8 16 4 5 64 142.824443544
Unordered rand_36_62563 8 16 4 5 64 143.749552934
Unordered rand_36_62563 8 16 4 5 64 144.662084708
Unordered rand_36_62563 8 16 4 5 64 145.925960565
Unordered rand_36_62563 8 16 4 5 64 158.237426426
Unordered rand_36_62563 8 16 4 5 64 159.952702634
Unordered rand_36_62563 8 16 4 5 64 162.385894379
Unordered rand_36_62563 8 16 4 5 64 186.011157734
Unordered rand_36_62563 8 16 4 5 64 189.579091537
Unordered rand_36_62563 8 16 4 5 64 204.972157479
Unordered rand_36_62563 16 32 4 5 128 136.674141202
Unordered rand_36_62563 16 32 4 5 128 144.853866761
Unordered rand_36_62563 16 32 4 5 128 145.48639743
Unordered rand_36_62563 16 32 4 5 128 146.08948534
